"vendor_name","pickup_datetime","dropoff_datetime","passenger_count","trip_distance","pickup_longitude","pickup_latitude","rate_code","store_and_fwd","dropoff_longitude","dropoff_latitude","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","total_amount","improvement_surcharge","congestion_surcharge","pickup_location_id","dropoff_location_id","month"
"VTS",2021-01-03 06:53:37.000,2021-01-03 06:54:59.000,1,0.64,,,"Standard rate","No",,,"Credit card",4,0,0.5,2,0,9.3,0.3,2.5,141,229,1
"CMT",2021-01-15 16:23:53.000,2021-01-15 16:36:30.000,2,2.1,,,"Standard rate","No",,,"Credit card",10.5,3.5,0.5,2,0,16.8,0.3,2.5,249,170,1
"VTS",2021-01-22 10:54:28.000,2021-01-22 11:00:28.000,6,0.94,,,"Standard rate","No",,,"Credit card",6,0,0.5,1,0,10.3,0.3,2.5,79,107,1
"VTS",2021-01-06 10:38:32.000,2021-01-06 11:06:21.000,2,6.28,,,"Standard rate","No",,,"Credit card",24,0,0.5,5.46,0,32.76,0.3,2.5,239,87,1
"CMT",2021-01-22 13:02:47.000,2021-01-22 13:12:29.000,1,1.7,,,"Standard rate","No",,,"Credit card",8.5,2.5,0.5,2.35,0,14.15,0.3,2.5,141,238,1
"VTS",2021-01-20 11:11:01.000,2021-01-20 11:14:50.000,1,0.93,,,"Standard rate","No",,,"Cash",5,0,0.5,0,0,8.3,0.3,2.5,161,162,1
"VTS",2021-01-29 09:11:29.000,2021-01-29 09:15:44.000,1,0.58,,,"Standard rate","No",,,"Credit card",5,0,0.5,1.66,0,9.96,0.3,2.5,170,186,1
"VTS",2021-01-31 13:58:34.000,2021-01-31 14:16:49.000,1,4.11,,,"Standard rate","No",,,"Credit card",16,0,0.5,3.86,0,23.16,0.3,2.5,229,7,1
"VTS",2021-01-30 14:37:08.000,2021-01-30 14:38:39.000,1,0.45,,,"Standard rate","No",,,"Credit card",3.5,0,0.5,0,0,6.8,0.3,2.5,107,107,1
"VTS",2021-01-06 15:12:34.000,2021-01-06 15:21:08.000,4,2.15,,,"Standard rate","No",,,"Credit card",9,0,0.5,2.46,0,14.76,0.3,2.5,237,234,1
"VTS",2021-01-23 20:16:27.000,2021-01-23 20:23:42.000,5,1.19,,,"Standard rate","No",,,"Credit card",6.5,0.5,0.5,2.06,0,12.36,0.3,2.5,48,48,1
"VTS",2021-01-19 18:28:20.000,2021-01-19 18:34:49.000,3,2.12,,,"Standard rate","No",,,"Credit card",8,1,0.5,0,0,12.3,0.3,2.5,68,48,1
,2021-01-10 16:01:31.000,2021-01-10 17:01:02.000,,13.24,,,,,,,,40.31,0,0.5,0,0,41.11,0.3,0,265,197,1
"VTS",2021-01-03 14:27:14.000,2021-01-03 14:34:46.000,1,1.22,,,"Standard rate","No",,,"Credit card",7,0,0.5,2.06,0,12.36,0.3,2.5,140,162,1
"CMT",2021-01-22 06:40:55.000,2021-01-22 07:00:38.000,1,5.2,,,"Standard rate","Yes",,,"Credit card",19,0,0.5,3.95,0,23.75,0.3,0,264,264,1
"VTS",2021-01-14 21:17:12.000,2021-01-14 21:28:50.000,1,4.2,,,"Standard rate","No",,,"Credit card",14,0.5,0.5,3.56,0,21.36,0.3,2.5,114,143,1
"CMT",2021-01-18 14:01:07.000,2021-01-18 14:13:19.000,1,1.2,,,"Standard rate","No",,,"Credit card",9,2.5,0.5,2.45,0,14.75,0.3,2.5,142,229,1
"CMT",2021-01-31 11:59:35.000,2021-01-31 12:18:39.000,1,3.9,,,"Standard rate","No",,,"Credit card",16,2.5,0.5,4.8,0,24.1,0.3,2.5,186,231,1
"CMT",2021-01-27 01:21:27.000,2021-01-27 01:39:27.000,1,7,,,"Standard rate","No",,,"Credit card",22.5,0.5,0.5,5.95,6.12,35.87,0.3,0,179,244,1
"CMT",2021-01-10 19:36:26.000,2021-01-10 19:46:15.000,0,2.2,,,"Standard rate","No",,,"Cash",9.5,0,0.5,0,0,10.3,0.3,0,41,116,1
"VTS",2021-01-26 19:59:12.000,2021-01-26 20:06:12.000,1,1.35,,,"Standard rate","No",,,"Credit card",7,0.5,0.5,2.16,0,12.96,0.3,2.5,143,238,1
"CMT",2021-01-09 14:44:00.000,2021-01-09 15:02:47.000,2,3.1,,,"Standard rate","No",,,"Credit card",14,2.5,0.5,4.3,0,21.6,0.3,2.5,68,148,1
"VTS",2021-01-08 16:31:50.000,2021-01-08 16:41:37.000,1,2.42,,,"Standard rate","No",,,"Credit card",9.5,1,0.5,2,0,15.8,0.3,2.5,246,239,1
"CMT",2021-01-14 15:34:23.000,2021-01-14 15:41:05.000,2,1,,,"Standard rate","No",,,"Credit card",6.5,2.5,0.5,2.45,0,12.25,0.3,2.5,236,237,1
"CMT",2021-01-05 07:47:00.000,2021-01-05 07:58:09.000,1,1.3,,,"Standard rate","No",,,"Credit card",9,2.5,0.5,2.4,0,14.7,0.3,2.5,141,229,1
"VTS",2021-01-30 17:04:00.000,2021-01-30 17:13:23.000,2,1.28,,,"Standard rate","No",,,"Credit card",8.5,0,0.5,3.54,0,15.34,0.3,2.5,262,140,1
"VTS",2021-01-06 11:47:28.000,2021-01-06 11:56:45.000,1,1.21,,,"Standard rate","No",,,"Cash",8,0,0.5,0,0,11.3,0.3,2.5,262,237,1
"CMT",2021-01-03 10:40:45.000,2021-01-03 10:46:38.000,1,1.7,,,"Standard rate","No",,,"Credit card",7,2.5,0.5,1.5,0,11.8,0.3,2.5,140,163,1
,2021-01-25 19:27:07.000,2021-01-25 20:01:37.000,,5.25,,,,,,,,25.45,2.75,0.5,0,0,29,0.3,0,26,195,1
"VTS",2021-01-29 16:14:48.000,2021-01-29 16:26:56.000,1,1.46,,,"Standard rate","No",,,"Credit card",9,1,0.5,3.32,0,16.62,0.3,2.5,43,68,1
"VTS",2021-01-25 10:24:03.000,2021-01-25 10:25:55.000,1,0.74,,,"Standard rate","No",,,"Credit card",4,0,0.5,2,0,9.3,0.3,2.5,233,229,1
"VTS",2021-01-20 07:27:46.000,2021-01-20 07:32:24.000,1,0.97,,,"Standard rate","No",,,"Cash",5,0,0.5,0,0,8.3,0.3,2.5,100,170,1
"VTS",2021-01-14 18:21:55.000,2021-01-14 18:39:10.000,1,4.5,,,"Standard rate","No",,,"Credit card",16,1,0.5,4.06,0,24.36,0.3,2.5,263,226,1
"VTS",2021-01-22 09:03:22.000,2021-01-22 09:09:22.000,6,1.13,,,"Standard rate","No",,,"Cash",6,0,0.5,0,0,9.3,0.3,2.5,239,143,1
"VTS",2021-01-19 20:28:28.000,2021-01-19 20:35:49.000,2,1.62,,,"Standard rate","No",,,"Credit card",8,0.5,0.5,2.36,0,14.16,0.3,2.5,237,162,1
"VTS",2021-01-31 10:41:08.000,2021-01-31 11:28:07.000,2,17.39,,,"Standard rate","No",,,"Credit card",53.5,0,0.5,10.86,0,65.16,0.3,0,132,49,1
"VTS",2021-01-05 10:10:47.000,2021-01-05 10:15:45.000,5,0.8,,,"Standard rate","No",,,"Credit card",5.5,0,0.5,1.76,0,10.56,0.3,2.5,140,262,1
"VTS",2021-01-06 17:15:56.000,2021-01-06 17:23:21.000,1,0.72,,,"Standard rate","No",,,"Cash",6.5,1,0.5,0,0,10.8,0.3,2.5,236,140,1
"VTS",2021-01-07 20:51:48.000,2021-01-07 20:58:11.000,5,0.68,,,"Standard rate","No",,,"Credit card",6,0.5,0.5,1.96,0,11.76,0.3,2.5,87,231,1
"VTS",2021-01-20 15:58:34.000,2021-01-20 16:01:33.000,1,0.5,,,"Standard rate","No",,,"Cash",4,1,0.5,0,0,8.3,0.3,2.5,170,164,1
"CMT",2021-01-22 15:54:02.000,2021-01-22 16:04:22.000,1,1.5,,,"Standard rate","Yes",,,"Credit card",8.5,2.5,0.5,2.35,0,14.15,0.3,2.5,249,231,1
"VTS",2021-01-11 14:03:10.000,2021-01-11 14:19:59.000,1,2.5,,,"Standard rate","No",,,"Credit card",12.5,0,0.5,0,0,15.8,0.3,2.5,261,107,1
"VTS",2021-01-05 13:06:32.000,2021-01-05 13:23:53.000,1,2.88,,,"Standard rate","No",,,"Cash",13.5,0,0.5,0,0,16.8,0.3,2.5,113,163,1
"VTS",2021-01-14 13:43:06.000,2021-01-14 13:55:54.000,2,2.01,,,"Standard rate","No",,,"Credit card",10,0,0.5,2.66,0,15.96,0.3,2.5,239,262,1
"CMT",2021-01-11 10:05:28.000,2021-01-11 10:22:57.000,2,2.2,,,"Standard rate","No",,,"Cash",12.5,2.5,0.5,0,0,15.8,0.3,2.5,141,239,1
"VTS",2021-01-12 16:44:16.000,2021-01-12 17:00:17.000,1,2.91,,,"Standard rate","No",,,"Credit card",13,1,0.5,3.46,0,20.76,0.3,2.5,161,239,1
"VTS",2021-01-28 19:37:02.000,2021-01-28 19:41:21.000,1,0.45,,,"Standard rate","No",,,"Cash",4.5,1,0.5,0,0,8.8,0.3,2.5,68,68,1
"VTS",2021-01-28 19:08:40.000,2021-01-28 19:10:57.000,1,0.57,,,"Standard rate","No",,,"Cash",4,1,0.5,0,0,8.3,0.3,2.5,237,236,1
"VTS",2021-01-14 15:53:02.000,2021-01-14 16:10:55.000,1,3.98,,,"Standard rate","No",,,"Credit card",13.5,0,0.5,2.52,0,19.32,0.3,2.5,229,113,1
"CMT",2021-01-02 16:21:22.000,2021-01-02 16:32:27.000,1,0.9,,,"Standard rate","No",,,"Credit card",8,2.5,0.5,1.7,0,13,0.3,2.5,163,162,1
"VTS",2021-01-18 14:02:12.000,2021-01-18 14:12:07.000,1,2.6,,,"Standard rate","No",,,"Credit card",10,0,0.5,2.66,0,15.96,0.3,2.5,107,229,1
"VTS",2021-01-14 15:33:01.000,2021-01-14 15:38:55.000,1,0.98,,,"Standard rate","No",,,"Credit card",6,0,0.5,1.1,0,10.4,0.3,2.5,262,236,1
"VTS",2021-01-22 00:35:00.000,2021-01-22 00:51:50.000,1,9.64,,,"Standard rate","No",,,"Credit card",27,0.5,0.5,1,6.12,35.42,0.3,0,138,60,1
"CMT",2021-01-12 05:55:50.000,2021-01-12 06:00:19.000,1,1.7,,,"Standard rate","No",,,"Cash",6.5,3,0.5,0,0,10.3,0.3,2.5,186,50,1
"CMT",2021-01-15 22:18:23.000,2021-01-15 22:22:52.000,1,0.9,,,"Standard rate","No",,,"Credit card",5.5,3,0.5,1.4,0,10.7,0.3,2.5,140,262,1
"CMT",2021-01-02 11:03:31.000,2021-01-02 11:09:45.000,1,1,,,"Standard rate","No",,,"Cash",6,2.5,0.5,0,0,9.3,0.3,2.5,239,238,1
"VTS",2021-01-19 11:07:23.000,2021-01-19 11:29:46.000,1,4.35,,,"Standard rate","No",,,"Credit card",17.5,0,0.5,4.16,0,24.96,0.3,2.5,237,231,1
"VTS",2021-01-27 17:09:38.000,2021-01-27 17:17:54.000,1,1.28,,,"Standard rate","No",,,"Credit card",7,1,0.5,1.13,0,12.43,0.3,2.5,163,162,1
"VTS",2021-01-12 14:38:40.000,2021-01-12 14:49:01.000,1,1.88,,,"Standard rate","No",,,"Credit card",9,0,0.5,2.46,0,14.76,0.3,2.5,237,263,1
"VTS",2021-01-08 17:51:12.000,2021-01-08 17:51:45.000,6,0.01,,,"Standard rate","No",,,"Cash",2.5,1,0.5,0,0,4.3,0.3,0,117,117,1
"CMT",2021-01-08 12:12:59.000,2021-01-08 12:33:17.000,1,2.4,,,"Standard rate","No",,,"Credit card",14,2.5,0.5,3.45,0,20.75,0.3,2.5,140,170,1
"CMT",2021-01-22 09:39:38.000,2021-01-22 09:53:47.000,1,1.5,,,"Standard rate","No",,,"Credit card",10,2.5,0.5,2.65,0,15.95,0.3,2.5,186,170,1
"CMT",2021-01-17 22:21:25.000,2021-01-17 22:27:51.000,1,2.1,,,"Standard rate","No",,,"Credit card",8.5,3,0.5,2.45,0,14.75,0.3,2.5,144,256,1
"VTS",2021-01-31 16:40:19.000,2021-01-31 16:48:32.000,1,1.48,,,"Standard rate","No",,,"Cash",7.5,0,0.5,0,0,8.3,0.3,0,75,74,1
"VTS",2021-01-03 16:50:13.000,2021-01-03 16:53:50.000,5,0.63,,,"Standard rate","No",,,"Credit card",4.5,0,0.5,1.56,0,9.36,0.3,2.5,229,161,1
,2021-01-14 16:09:00.000,2021-01-14 16:48:00.000,,11.1,,,,,,,,40.61,0,0.5,2.75,0,44.16,0.3,0,87,116,1
"VTS",2021-01-05 15:47:18.000,2021-01-05 15:51:42.000,1,0.93,,,"Standard rate","No",,,"Credit card",4.5,0,0.5,1.56,0,9.36,0.3,2.5,43,236,1
"VTS",2021-01-21 16:01:12.000,2021-01-21 16:10:51.000,1,0.96,,,"Standard rate","No",,,"Credit card",7.5,1,0.5,2.95,0,14.75,0.3,2.5,236,141,1
"CMT",2021-01-19 15:51:40.000,2021-01-19 16:13:36.000,1,2.4,,,"Standard rate","No",,,"Cash",15,3.5,0.5,0,0,19.3,0.3,2.5,141,75,1
"VTS",2021-01-14 18:19:24.000,2021-01-14 18:30:31.000,1,2.29,,,"Standard rate","No",,,"Cash",10,1,0.5,0,0,14.3,0.3,2.5,100,143,1
"VTS",2021-01-13 09:28:48.000,2021-01-13 09:35:15.000,2,1.22,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,1.96,0,11.76,0.3,2.5,236,237,1
"CMT",2021-01-20 11:21:01.000,2021-01-20 11:32:52.000,1,2.2,,,"Standard rate","No",,,"Cash",10.5,2.5,0.5,0,0,13.8,0.3,2.5,141,238,1
"VTS",2021-01-16 19:18:48.000,2021-01-16 19:59:31.000,1,12.42,,,"Standard rate","No",,,"Cash",41,0,0.5,0,6.12,50.42,0.3,2.5,48,71,1
"VTS",2021-01-25 08:27:58.000,2021-01-25 08:46:17.000,1,4.96,,,"Standard rate","No",,,"Credit card",18.5,0,0.5,3,0,24.8,0.3,2.5,233,157,1
"CMT",2021-01-22 20:02:05.000,2021-01-22 20:18:27.000,1,4.5,,,"Standard rate","No",,,"Credit card",16,3,0.5,2,0,21.8,0.3,2.5,7,234,1
,2021-01-21 14:16:00.000,2021-01-21 15:22:00.000,,15.78,,,,,,,,47.36,2.75,0.5,0,6.12,57.03,0.3,0,169,17,1
"VTS",2021-01-11 13:56:50.000,2021-01-11 14:28:25.000,1,9.84,,,"Standard rate","No",,,"Cash",31.5,0,0.5,0,0,34.8,0.3,2.5,162,129,1
"CMT",2021-01-01 16:36:21.000,2021-01-01 16:46:50.000,1,2.1,,,"Standard rate","No",,,"Credit card",10,2.5,0.5,2,0,15.3,0.3,2.5,142,262,1
"VTS",2021-01-14 15:13:17.000,2021-01-14 15:39:18.000,1,9.22,,,"Standard rate","No",,,"Credit card",29.5,0,0.5,7.78,6.12,46.7,0.3,2.5,138,141,1
"VTS",2021-01-16 19:49:21.000,2021-01-16 19:59:33.000,1,1.5,,,"Standard rate","No",,,"Credit card",9,0,0.5,3,0,15.3,0.3,2.5,237,237,1
"VTS",2021-01-02 07:50:19.000,2021-01-02 07:53:51.000,1,0.98,,,"Standard rate","No",,,"Cash",5,0,0.5,0,0,8.3,0.3,2.5,74,74,1
"VTS",2021-01-25 23:24:37.000,2021-01-25 23:25:55.000,1,0.58,,,"Standard rate","No",,,"Credit card",3.5,0.5,0.5,1.46,0,8.76,0.3,2.5,230,48,1
"VTS",2021-01-27 09:57:21.000,2021-01-27 10:03:34.000,1,1.28,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,2.45,0,12.25,0.3,2.5,246,264,1
"VTS",2021-01-16 11:35:12.000,2021-01-16 11:35:35.000,1,0,,,"Standard rate","No",,,"Credit card",2.5,0,0.5,0.8,0,4.1,0.3,0,193,193,1
"VTS",2021-01-22 09:56:35.000,2021-01-22 10:08:29.000,1,2.05,,,"Standard rate","No",,,"Credit card",10,0,0.5,2.16,0,12.96,0.3,0,24,74,1
"CMT",2021-01-27 12:34:42.000,2021-01-27 12:58:03.000,0,8.9,,,"Standard rate","No",,,"Credit card",28,2.5,0.5,9.35,0,40.65,0.3,2.5,237,13,1
"CMT",2021-01-06 17:12:02.000,2021-01-06 17:51:37.000,1,5.5,,,"Standard rate","No",,,"Cash",27,3.5,0.5,0,0,31.3,0.3,2.5,237,226,1
"VTS",2021-01-19 19:38:10.000,2021-01-19 19:43:57.000,1,0.78,,,"Standard rate","No",,,"Cash",5.5,1,0.5,0,0,9.8,0.3,2.5,262,236,1
"VTS",2021-01-21 10:03:09.000,2021-01-21 10:09:48.000,1,0.86,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,2.45,0,12.25,0.3,2.5,50,230,1
,2021-01-20 20:15:00.000,2021-01-20 20:29:00.000,,5.64,,,,,,,,28.95,2.75,0.5,0,0,32.5,0.3,0,51,213,1
"VTS",2021-01-23 16:22:44.000,2021-01-23 16:24:47.000,1,0.86,,,"Standard rate","No",,,"Credit card",4.5,0,0.5,1.56,0,9.36,0.3,2.5,158,68,1
"VTS",2021-01-14 13:51:04.000,2021-01-14 14:10:06.000,1,4.24,,,"Standard rate","No",,,"Cash",16.5,0,0.5,0,0,19.8,0.3,2.5,140,79,1
"VTS",2021-01-29 15:12:38.000,2021-01-29 15:23:40.000,1,0.71,,,"Standard rate","No",,,"Credit card",8,0,0.5,2.26,0,13.56,0.3,2.5,161,48,1
"VTS",2021-01-09 14:11:07.000,2021-01-09 14:29:34.000,1,3.75,,,"Standard rate","No",,,"Credit card",15.5,0,0.5,4.7,0,23.5,0.3,2.5,79,263,1
"CMT",2021-01-01 07:13:15.000,2021-01-01 07:20:56.000,1,1.1,,,"Standard rate","No",,,"Credit card",7,2.5,0.5,2.05,0,12.35,0.3,2.5,239,143,1
"VTS",2021-01-19 08:30:03.000,2021-01-19 08:36:27.000,5,0.69,,,"Standard rate","No",,,"Credit card",5.5,0,0.5,1.76,0,10.56,0.3,2.5,229,161,1
"CMT",2021-01-19 10:00:50.000,2021-01-19 10:05:57.000,1,0.8,,,"Standard rate","No",,,"Credit card",5.5,2.5,0.5,2,0,10.8,0.3,2.5,238,239,1
"CMT",2021-01-14 14:52:24.000,2021-01-14 15:00:45.000,2,0.7,,,"Standard rate","No",,,"Credit card",7,3.5,0.5,1.2,0,12.5,0.3,2.5,237,163,1
,2021-01-08 14:43:00.000,2021-01-08 14:54:00.000,,2.12,,,,,,,,14.95,0,0.5,2.75,0,18.5,0.3,0,81,183,1
"VTS",2021-01-06 16:12:48.000,2021-01-06 16:28:26.000,1,2.25,,,"Standard rate","No",,,"Credit card",11.5,1,0.5,3.16,0,18.96,0.3,2.5,141,145,1
"VTS",2021-01-27 16:59:11.000,2021-01-27 17:02:55.000,2,0.98,,,"Standard rate","No",,,"Credit card",5,1,0.5,1.86,0,11.16,0.3,2.5,234,100,1
"VTS",2021-01-29 16:12:10.000,2021-01-29 16:23:04.000,1,1.57,,,"Standard rate","No",,,"Cash",8.5,1,0.5,0,0,12.8,0.3,2.5,43,238,1
"VTS",2021-01-11 17:24:58.000,2021-01-11 17:34:54.000,1,2.29,,,"Standard rate","No",,,"Credit card",9.5,1,0.5,2.76,0,16.56,0.3,2.5,162,263,1
"CMT",2021-01-06 18:44:00.000,2021-01-06 18:49:30.000,1,1.1,,,"Standard rate","No",,,"Credit card",6,3.5,0.5,2.05,0,12.35,0.3,2.5,163,170,1
"VTS",2021-01-29 15:22:58.000,2021-01-29 15:27:55.000,1,0.8,,,"Standard rate","No",,,"Credit card",5.5,0,0.5,1.32,0,10.12,0.3,2.5,239,142,1
"VTS",2021-01-09 10:45:59.000,2021-01-09 10:52:59.000,1,2.39,,,"Standard rate","No",,,"Cash",8.5,0,0.5,0,0,11.8,0.3,2.5,229,263,1
"VTS",2021-01-04 16:29:27.000,2021-01-04 16:42:59.000,2,3,,,"Standard rate","No",,,"Credit card",12,1,0.5,3.26,0,19.56,0.3,2.5,161,146,1
"CMT",2021-01-21 21:51:35.000,2021-01-21 22:02:57.000,1,3,,,"Standard rate","No",,,"Credit card",11.5,3,0.5,1.84,0,17.14,0.3,2.5,229,238,1
"CMT",2021-01-21 14:52:31.000,2021-01-21 14:59:32.000,1,1,,,"Standard rate","No",,,"Credit card",6.5,2.5,0.5,1,0,10.8,0.3,2.5,107,170,1
"CMT",2021-01-01 13:07:17.000,2021-01-01 13:34:10.000,2,17.6,,,"JFK","No",,,"Credit card",52,2.5,0.5,11.05,0,66.35,0.3,2.5,144,132,1
"VTS",2021-01-04 11:46:51.000,2021-01-04 11:51:24.000,1,1.25,,,"Standard rate","No",,,"Credit card",6,0,0.5,1.86,0,11.16,0.3,2.5,74,262,1
"VTS",2021-01-08 12:06:00.000,2021-01-08 12:10:40.000,3,0.55,,,"Standard rate","No",,,"Credit card",5,0,0.5,1.66,0,9.96,0.3,2.5,262,263,1
"CMT",2021-01-29 11:21:37.000,2021-01-29 11:46:45.000,0,2.8,,,"Standard rate","No",,,"Credit card",16.5,2.5,0.5,5.9,0,25.7,0.3,2.5,161,161,1
"VTS",2021-01-12 11:25:11.000,2021-01-12 11:32:47.000,1,1.06,,,"Standard rate","No",,,"Credit card",6.5,0,0.5,1.96,0,11.76,0.3,2.5,107,90,1
,2021-01-09 08:29:42.000,2021-01-09 08:49:44.000,,3.28,,,,,,,,22.81,0,0.5,2.75,0,26.36,0.3,0,39,72,1
"VTS",2021-01-10 13:37:59.000,2021-01-10 13:53:41.000,1,3.47,,,"Standard rate","No",,,"Credit card",13.5,0,0.5,3.36,0,20.16,0.3,2.5,263,164,1
"CMT",2021-01-28 09:13:57.000,2021-01-28 09:24:31.000,1,1.6,,,"Standard rate","No",,,"Credit card",9.5,2.5,0.5,2.56,0,15.36,0.3,2.5,162,239,1
"VTS",2021-01-10 15:16:28.000,2021-01-10 15:24:29.000,1,2.22,,,"Standard rate","No",,,"Cash",9,0,0.5,0,0,12.3,0.3,2.5,236,162,1
"VTS",2021-01-20 13:48:51.000,2021-01-20 13:55:35.000,1,1.01,,,"Standard rate","No",,,"Cash",6.5,0,0.5,0,0,9.8,0.3,2.5,43,237,1
"VTS",2021-01-22 19:42:51.000,2021-01-22 19:52:39.000,1,2.08,,,"Standard rate","No",,,"Credit card",9.5,1,0.5,2.76,0,16.56,0.3,2.5,142,141,1
"VTS",2021-01-28 18:50:43.000,2021-01-28 18:57:32.000,1,1.26,,,"Standard rate","No",,,"Credit card",6.5,1,0.5,3.24,0,14.04,0.3,2.5,233,140,1
"CMT",2021-01-22 18:28:18.000,2021-01-22 18:32:01.000,1,0.5,,,"Standard rate","Yes",,,"Credit card",4.5,3.5,0.5,1.75,0,10.55,0.3,2.5,90,249,1
"CMT",2021-01-28 20:47:25.000,2021-01-28 21:00:33.000,1,1.6,,,"Standard rate","No",,,"Credit card",10,3,0.5,2,0,15.8,0.3,2.5,50,233,1
"VTS",2021-01-22 13:59:18.000,2021-01-22 14:35:21.000,1,8.35,,,"Standard rate","No",,,"Cash",31.5,0,0.5,0,0,34.8,0.3,2.5,137,62,1
"CMT",2021-01-17 15:10:38.000,2021-01-17 15:29:39.000,1,6.4,,,"Standard rate","No",,,"Credit card",21,2.5,0.5,7.6,6.12,38.02,0.3,2.5,238,223,1
"VTS",2021-01-18 15:54:57.000,2021-01-18 15:58:51.000,1,0.67,,,"Standard rate","No",,,"Cash",5,0,0.5,0,0,8.3,0.3,2.5,237,162,1
"VTS",2021-01-13 11:30:22.000,2021-01-13 11:37:28.000,1,1.49,,,"Standard rate","No",,,"Credit card",7,0,0.5,1.54,0,11.84,0.3,2.5,161,234,1
"VTS",2021-01-19 15:09:06.000,2021-01-19 15:19:50.000,2,1.88,,,"Standard rate","No",,,"Credit card",9,0,0.5,2.46,0,14.76,0.3,2.5,237,48,1
"VTS",2021-01-21 19:11:33.000,2021-01-21 19:12:38.000,1,0.32,,,"Standard rate","No",,,"Credit card",3,1,0.5,2.19,0,9.49,0.3,2.5,163,237,1
"VTS",2021-01-31 16:03:41.000,2021-01-31 16:11:18.000,2,1.3,,,"Standard rate","No",,,"Credit card",7,0,0.5,1.54,0,11.84,0.3,2.5,170,234,1
"CMT",2021-01-29 09:03:42.000,2021-01-29 09:08:03.000,3,0.8,,,"Standard rate","No",,,"Credit card",5,2.5,0.5,2.05,0,10.35,0.3,2.5,238,239,1
"VTS",2021-01-10 19:42:14.000,2021-01-10 19:51:04.000,1,3.47,,,"Standard rate","No",,,"Credit card",12,0,0.5,3.06,0,18.36,0.3,2.5,87,79,1
"VTS",2021-01-26 22:26:08.000,2021-01-26 22:36:32.000,1,2.62,,,"Standard rate","No",,,"Credit card",10,0.5,0.5,4.14,0,17.94,0.3,2.5,249,88,1
"VTS",2021-01-02 23:42:14.000,2021-01-02 23:47:16.000,1,1.4,,,"Standard rate","No",,,"Credit card",6,0.5,0.5,2.45,0,12.25,0.3,2.5,68,163,1
"VTS",2021-01-21 10:24:04.000,2021-01-21 10:46:26.000,1,5.47,,,"Standard rate","No",,,"Credit card",20.5,0,0.5,4,0,27.8,0.3,2.5,238,224,1
"VTS",2021-01-30 20:52:47.000,2021-01-30 21:09:57.000,2,4.43,,,"Standard rate","No",,,"Cash",16.5,0.5,0.5,0,0,20.3,0.3,2.5,43,179,1
"VTS",2021-01-07 10:51:37.000,2021-01-07 10:55:47.000,1,0.59,,,"Standard rate","No",,,"Cash",5,0,0.5,0,0,8.3,0.3,2.5,140,140,1
"VTS",2021-01-05 16:00:47.000,2021-01-05 16:04:22.000,1,0.59,,,"Standard rate","No",,,"Cash",4.5,1,0.5,0,0,8.8,0.3,2.5,186,48,1
"VTS",2021-01-20 09:45:43.000,2021-01-20 09:53:44.000,5,1.07,,,"Standard rate","No",,,"Credit card",7,0,0.5,2.06,0,12.36,0.3,2.5,236,237,1
"VTS",2021-01-04 07:43:09.000,2021-01-04 07:50:20.000,1,1.25,,,"Standard rate","No",,,"Cash",7,0,0.5,0,0,10.3,0.3,2.5,229,233,1
"VTS",2021-01-28 12:07:18.000,2021-01-28 12:12:02.000,6,1.14,,,"Standard rate","No",,,"Credit card",5.5,0,0.5,1.76,0,10.56,0.3,2.5,237,263,1
,2021-01-24 07:01:16.000,2021-01-24 07:01:03.000,,4.87,,,,,,,,18.83,0,0.5,0,0,19.63,0.3,0,265,63,1
"VTS",2021-01-02 15:31:33.000,2021-01-02 15:40:41.000,1,1.71,,,"Standard rate","No",,,"Credit card",8.5,0,0.5,2.36,0,14.16,0.3,2.5,107,100,1
"VTS",2021-01-10 21:20:46.000,2021-01-10 21:27:59.000,1,1.5,,,"Standard rate","No",,,"Credit card",7.5,0.5,0.5,2,0,13.3,0.3,2.5,234,158,1
"VTS",2021-01-19 17:07:14.000,2021-01-19 17:21:27.000,1,2.93,,,"Standard rate","No",,,"Credit card",12,1,0.5,2,0,18.3,0.3,2.5,142,107,1
"VTS",2021-01-21 11:53:32.000,2021-01-21 12:06:30.000,1,1.64,,,"Standard rate","No",,,"Cash",9.5,0,0.5,0,0,12.8,0.3,2.5,48,170,1
"CMT",2021-01-18 14:46:55.000,2021-01-18 14:48:20.000,1,0.5,,,"Standard rate","No",,,"Cash",3.5,3,0.5,0,0,7.3,0.3,2.5,236,236,1
,2021-01-01 05:52:36.000,2021-01-01 06:09:04.000,,9.52,,,,,,,,23.37,0,0.5,1,0,25.17,0.3,0,157,10,1
"CMT",2021-01-03 10:08:52.000,2021-01-03 10:12:23.000,1,0.7,,,"Standard rate","No",,,"Cash",5,2.5,0.5,0,0,8.3,0.3,2.5,237,141,1
"VTS",2021-01-25 12:30:57.000,2021-01-25 12:35:24.000,1,0.98,,,"Standard rate","No",,,"Cash",5,0,0.5,0,0,5.8,0.3,0,41,74,1
"CMT",2021-01-07 16:48:05.000,2021-01-07 17:00:53.000,0,1.9,,,"Standard rate","No",,,"Credit card",10,3.5,0.5,2.85,0,17.15,0.3,2.5,236,162,1
